file_path,dataset,ts2i_transformation_name,ts2i_transformation_pretty_name,window_len,stride,number_of_train_images,number_of_test_images,train_ts2i_transformation_wall_time_s,test_ts2i_transformation_wall_time_s,train_ts2i_transformation_time_per_image_ms,test_ts2i_transformation_time_per_image_ms,train_ts2i_transformation_throughput_images_per_sec,test_ts2i_transformation_throughput_images_per_sec,test_timeseries_length,n_workers
227_MGAB_id_3_Synthetic_tr_25000_1st_44340.csv,MGAB,recurrence_plot,RP,63,63,396,1190,1.507110133068636,3.9544786429032683,3.8058336693652426,3.3230912965573682,262.75452026435653,300.9246243207259,75000,15
227_MGAB_id_3_Synthetic_tr_25000_1st_44340.csv,MGAB,ricker_wavelet_transform,RWT,63,63,396,1190,1.9461265250574797,5.404180952114984,4.9144609218623225,4.5413285311890625,203.4811174408632,220.1998805266283,75000,15
227_MGAB_id_3_Synthetic_tr_25000_1st_44340.csv,MGAB,state_grid,SG,63,63,396,1190,1.8053274799603969,4.888987014070153,4.558907777677771,4.108392448798448,219.35078504908537,243.40420552872519,75000,15
227_MGAB_id_3_Synthetic_tr_25000_1st_44340.csv,MGAB,spiral,SPIRAL,63,63,396,1190,1.6128843880724162,4.285708608105779,4.072940373920242,3.6014358051309063,245.5228675585768,277.6670345131007,75000,15
228_MGAB_id_4_Synthetic_tr_25000_1st_38948.csv,MGAB,gramian_angular_difference_field,GADF,63,63,396,1190,96.21457472303882,98.75051245093346,242.96609778545158,82.98362390834744,4.1158005545408995,12.050570376445183,75000,15
228_MGAB_id_4_Synthetic_tr_25000_1st_38948.csv,MGAB,gramian_angular_summation_field,GASF,63,63,396,1190,97.0975689869374,98.973035733914,245.19588128014496,83.17061826379329,4.078371931775904,12.023476810383778,75000,15
228_MGAB_id_4_Synthetic_tr_25000_1st_38948.csv,MGAB,line_plot,LP,63,63,396,1190,3.065458477009088,7.391031757928431,7.741056760123959,6.210951057082715,129.18132898227023,161.0059378683464,75000,15
228_MGAB_id_4_Synthetic_tr_25000_1st_38948.csv,MGAB,markov_transition_field,MTF,63,63,396,1190,58.72610605601221,60.912956142099574,148.29824761619244,51.18735810260468,6.743168014959143,19.536073692170387,75000,15
228_MGAB_id_4_Synthetic_tr_25000_1st_38948.csv,MGAB,morlet_wavelet_transform,MWT,63,63,396,1190,2.041749262949452,6.250012187985703,5.155932482195586,5.252111082340927,193.95133730963119,190.3996287059276,75000,15
228_MGAB_id_4_Synthetic_tr_25000_1st_38948.csv,MGAB,random_noise,RN,63,63,396,1190,1.8884473009966314,3.795064050005749,4.768806315648059,3.189129453786344,209.69608195633012,313.56519529576775,75000,15
228_MGAB_id_4_Synthetic_tr_25000_1st_38948.csv,MGAB,recurrence_plot,RP,63,63,396,1190,1.8605334910098463,3.888837354024872,4.698316896489511,3.267930549600733,212.84217774820172,306.0040551113234,75000,15
228_MGAB_id_4_Synthetic_tr_25000_1st_38948.csv,MGAB,ricker_wavelet_transform,RWT,63,63,396,1190,2.0475072590634227,5.56144686602056,5.170472876422785,4.673484761361815,193.4059077188032,213.9730952516486,75000,15
228_MGAB_id_4_Synthetic_tr_25000_1st_38948.csv,MGAB,state_grid,SG,63,63,396,1190,1.3621749610174447,3.6716208851430565,3.4398357601450624,3.0853957018008877,290.7115541928748,324.1075364875626,75000,15
228_MGAB_id_4_Synthetic_tr_25000_1st_38948.csv,MGAB,spiral,SPIRAL,63,63,396,1190,1.4583442830480635,3.9071938949637115,3.682687583454706,3.2833562142552197,271.54081831234413,304.5664054537668,75000,15
229_MGAB_id_5_Synthetic_tr_25000_1st_33098.csv,MGAB,gramian_angular_difference_field,GADF,38,38,657,1973,96.01417718501762,100.1721460740082,146.14030012940276,50.77148812671474,6.842739471005127,19.69609394753635,75000,15
229_MGAB_id_5_Synthetic_tr_25000_1st_33098.csv,MGAB,gramian_angular_summation_field,GASF,38,38,657,1973,95.94465727196075,99.96903139702044,146.03448595427815,50.66854100203773,6.847697606941208,19.73611199816831,75000,15
229_MGAB_id_5_Synthetic_tr_25000_1st_33098.csv,MGAB,line_plot,LP,38,38,657,1973,5.084166424814612,12.550503929145634,7.738457267602149,6.361127181523383,129.22472340664117,157.20484301974244,75000,15
229_MGAB_id_5_Synthetic_tr_25000_1st_33098.csv,MGAB,markov_transition_field,MTF,38,38,657,1973,61.39140661689453,64.66322852787562,93.44201920379685,32.774064129688604,10.70182353207717,30.51193150910275,75000,15
229_MGAB_id_5_Synthetic_tr_25000_1st_33098.csv,MGAB,morlet_wavelet_transform,MWT,38,38,657,1973,3.1760116890072823,8.55685559217818,4.834112159828436,4.336976985391881,206.86321850577218,230.57535314765843,75000,15
229_MGAB_id_5_Synthetic_tr_25000_1st_33098.csv,MGAB,random_noise,RN,38,38,657,1973,2.317833028966561,6.827626663027331,3.527904153678175,3.4605304931714804,283.4544127162313,288.97303519597875,75000,15
229_MGAB_id_5_Synthetic_tr_25000_1st_33098.csv,MGAB,recurrence_plot,RP,38,38,657,1973,2.6452721250243485,6.314366990933195,4.026289383598704,3.2003887435039,248.3676419468385,312.46204137849963,75000,15
229_MGAB_id_5_Synthetic_tr_25000_1st_33098.csv,MGAB,ricker_wavelet_transform,RWT,38,38,657,1973,3.212167569901794,9.068616895005107,4.889143942011863,4.596359298025903,204.5347839745753,217.5634964893827,75000,15
229_MGAB_id_5_Synthetic_tr_25000_1st_33098.csv,MGAB,state_grid,SG,38,38,657,1973,2.341770163970068,5.5818591909483075,3.5643381491173027,2.8291227526347225,280.55699492138444,353.46645848742827,75000,15
229_MGAB_id_5_Synthetic_tr_25000_1st_33098.csv,MGAB,spiral,SPIRAL,38,38,657,1973,2.470968222944066,5.887329125078395,3.760986640706341,2.983947858630712,265.8876767007587,335.12649931453046,75000,15
231_MGAB_id_7_Synthetic_tr_25000_1st_35544.csv,MGAB,gramian_angular_difference_field,GADF,38,38,657,1973,96.3854837960098,101.762309263926,146.70545478844718,51.57745020979523,6.816379128110977,19.38831787791803,75000,15
231_MGAB_id_7_Synthetic_tr_25000_1st_35544.csv,MGAB,gramian_angular_summation_field,GASF,38,38,657,1973,95.36540042492561,102.2225562739186,145.15281647629467,51.810722896056056,6.889291053910158,19.301023882763122,75000,15
231_MGAB_id_7_Synthetic_tr_25000_1st_35544.csv,MGAB,line_plot,LP,38,38,657,1973,4.094549922039732,12.095781192183495,6.232191662160932,6.1306544309090185,160.45719615324907,163.11472311312866,75000,15
231_MGAB_id_7_Synthetic_tr_25000_1st_35544.csv,MGAB,markov_transition_field,MTF,38,38,657,1973,58.82461903989315,63.22531723207794,89.53518879740204,32.04526975776885,11.168793112870679,31.20585370505631,75000,15
231_MGAB_id_7_Synthetic_tr_25000_1st_35544.csv,MGAB,morlet_wavelet_transform,MWT,38,38,657,1973,2.83178603509441,8.476760162971914,4.310176613537915,4.296381228064832,232.00905430628552,232.754019468244,75000,15
231_MGAB_id_7_Synthetic_tr_25000_1st_35544.csv,MGAB,random_noise,RN,38,38,657,1973,2.632926182122901,6.827891173074022,4.007497994098784,3.4606645580709694,249.53225216145927,288.9618404845965,75000,15
231_MGAB_id_7_Synthetic_tr_25000_1st_35544.csv,MGAB,recurrence_plot,RP,38,38,657,1973,2.3186478768475354,6.274429297074676,3.5291444092047723,3.1801466280155477,283.3547976647778,314.4509096500411,75000,15
231_MGAB_id_7_Synthetic_tr_25000_1st_35544.csv,MGAB,ricker_wavelet_transform,RWT,38,38,657,1973,3.3271427049767226,8.558076995890588,5.0641441476053615,4.3375960445466735,197.4667329469406,230.5424455689513,75000,15
231_MGAB_id_7_Synthetic_tr_25000_1st_35544.csv,MGAB,state_grid,SG,38,38,657,1973,1.97195306699723,5.385871774051338,3.00145063469898,2.729788025368139,333.1722296010014,366.32881040832467,75000,15
